Duration,Credit_Amount,Installment_Rate,Residence_Since,Age,Existing_Credits,Num_Dependents,Risk,age_young,age_middle,age_senior,credit_low,credit_medium,credit_high,duration_short,duration_medium,duration_long,credit_duration_ratio,credit_age_ratio,age_credit_interaction,Status_Account_A11,Status_Account_A12,Status_Account_A13,Status_Account_A14,Credit_History_A30,Credit_History_A31,Credit_History_A32,Credit_History_A33,Credit_History_A34,Purpose_A40,Purpose_A41,Purpose_A410,Purpose_A42,Purpose_A43,Purpose_A44,Purpose_A45,Purpose_A46,Purpose_A48,Purpose_A49,Savings_A61,Savings_A62,Savings_A63,Savings_A64,Savings_A65,Employment_A71,Employment_A72,Employment_A73,Employment_A74,Employment_A75,Personal_Status_A91,Personal_Status_A92,Personal_Status_A93,Personal_Status_A94,Other_Debtors_A101,Other_Debtors_A102,Other_Debtors_A103,Property_A121,Property_A122,Property_A123,Property_A124,Other_Plans_A141,Other_Plans_A142,Other_Plans_A143,Housing_A151,Housing_A152,Housing_A153,Job_A171,Job_A172,Job_A173,Job_A174,Telephone_A191,Telephone_A192,Foreign_Worker_A201,Foreign_Worker_A202
18,1056,3,3,30,2,1,1,0,1,0,1,0,0,0,1,0,55.578947368421055,34.064516129032256,31.68,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
12,3124,1,3,49,2,2,0,0,1,0,0,1,0,1,0,0,240.30769230769232,62.48,153.076,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
9,1388,4,2,26,1,1,0,0,1,0,1,0,0,1,0,0,138.8,51.407407407407405,36.088,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0
36,2384,4,1,33,1,1,1,0,1,0,1,0,0,0,0,1,64.43243243243244,70.11764705882354,78.672,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0
12,2133,4,4,52,1,1,0,0,1,0,1,0,0,1,0,0,164.07692307692307,40.24528301886792,110.916,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0
18,2039,1,4,20,1,1,1,1,0,0,1,0,0,0,1,0,107.3157894736842,97.0952380952381,40.78,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
9,2799,2,2,36,2,2,0,0,1,0,0,1,0,1,0,0,279.9,75.64864864864865,100.764,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0
12,1289,4,1,21,1,1,0,1,0,0,1,0,0,1,0,0,99.15384615384616,58.59090909090909,27.069,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0
18,1217,4,3,47,1,1,1,0,1,0,1,0,0,0,1,0,64.05263157894737,25.354166666666668,57.199,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0
12,2246,3,3,60,2,1,1,0,0,1,1,0,0,1,0,0,172.76923076923077,36.81967213114754,134.76,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
12,385,4,3,58,4,1,0,0,1,0,1,0,0,1,0,0,29.615384615384617,6.52542372881356,22.33,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0
24,1965,4,4,42,2,1,0,0,1,0,1,0,0,0,1,0,78.6,45.69767441860465,82.53,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0
21,1572,4,4,36,1,1,0,0,1,0,1,0,0,0,1,0,71.45454545454545,42.486486486486484,56.592,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
24,2718,3,4,20,1,1,1,1,0,0,0,1,0,0,1,0,108.72,129.42857142857142,54.36,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0
24,1358,4,3,40,1,1,1,0,1,0,1,0,0,0,1,0,54.32,33.1219512195122,54.32,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0
6,931,1,1,32,1,1,1,0,1,0,1,0,0,1,0,0,133.0,28.21212121212121,29.792,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
24,1442,4,4,23,2,1,1,1,0,0,1,0,0,0,1,0,57.68,60.083333333333336,33.166,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0
24,4241,1,4,36,3,1,1,0,1,0,0,1,0,0,1,0,169.64,114.62162162162163,152.676,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0
18,2775,2,2,31,2,1,1,0,1,0,0,1,0,0,1,0,146.05263157894737,86.71875,86.025,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
24,3863,1,2,32,1,1,0,0,1,0,0,1,0,0,1,0,154.52,117.06060606060606,123.616,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0
7,2329,1,1,45,1,1,0,0,1,0,1,0,0,1,0,0,291.125,50.630434782608695,104.805,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
9,918,4,1,30,1,1,1,0,1,0,1,0,0,1,0,0,91.8,29.612903225806452,27.54,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
24,1837,4,4,34,1,1,1,0,1,0,1,0,0,0,1,0,73.48,52.48571428571429,62.458,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0
36,3349,4,2,28,1,1,1,0,1,0,0,1,0,0,0,1,90.51351351351352,115.48275862068965,93.772,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0
10,1275,4,2,23,1,1,0,1,0,0,1,0,0,1,0,0,115.9090909090909,53.125,29.325,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
24,2828,4,4,22,1,1,0,1,0,0,0,1,0,0,1,0,113.12,122.95652173913044,62.216,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0
24,4526,3,2,74,1,1,0,0,0,1,0,1,0,0,1,0,181.04,60.346666666666664,334.924,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0
36,2671,4,4,50,1,1,1,0,1,0,0,1,0,0,0,1,72.1891891891892,52.372549019607845,133.55,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0
18,2051,4,1,33,1,1,0,0,1,0,1,0,0,0,1,0,107.94736842105263,60.3235294117647,67.683,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
15,1300,4,4,45,1,2,0,0,1,0,1,0,0,0,1,0,81.25,28.26086956521739,58.5,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0
12,741,4,3,22,1,1,1,1,0,0,1,0,0,1,0,0,57.0,32.21739130434783,16.302,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
10,1240,1,4,48,1,2,1,0,1,0,1,0,0,1,0,0,112.72727272727273,25.306122448979593,59.52,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0
21,3357,4,2,29,1,1,0,0,1,0,0,1,0,0,1,0,152.5909090909091,111.9,97.353,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
24,3632,1,4,22,1,1,0,1,0,0,0,1,0,0,1,0,145.28,157.91304347826087,79.904,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
18,1808,4,1,22,1,1,1,1,0,0,1,0,0,0,1,0,95.15789473684211,78.6086956521739,39.776,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
48,12204,2,2,48,1,1,0,0,1,0,0,0,1,0,0,1,249.0612244897959,249.0612244897959,585.792,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0
60,9157,2,2,27,1,1,0,0,1,0,0,0,1,0,0,1,150.11475409836066,327.0357142857143,247.239,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0
6,3676,1,3,37,3,2,0,0,1,0,0,1,0,1,0,0,525.1428571428571,96.73684210526316,136.012,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0
30,3441,2,4,21,1,1,1,1,0,0,0,1,0,0,0,1,111.0,156.4090909090909,72.261,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0
12,640,4,2,49,1,1,0,0,1,0,1,0,0,1,0,0,49.23076923076923,12.8,31.36,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0
21,3652,2,3,27,2,1,0,0,1,0,0,1,0,0,1,0,166.0,130.42857142857142,98.604,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
18,1530,3,2,32,2,1,1,0,1,0,1,0,0,0,1,0,80.52631578947368,46.36363636363637,48.96,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
48,3914,4,2,38,1,1,1,0,1,0,0,1,0,0,0,1,79.87755102040816,100.35897435897436,148.732,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
12,1858,4,1,22,1,1,0,1,0,0,1,0,0,1,0,0,142.92307692307693,80.78260869565217,40.876,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0
18,2600,4,4,65,2,1,1,0,0,1,0,1,0,0,1,0,136.8421052631579,39.39393939393939,169.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0
15,1979,4,2,35,1,1,0,0,1,0,1,0,0,0,1,0,123.6875,54.97222222222222,69.265,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
6,2116,2,2,41,1,1,0,0,1,0,1,0,0,1,0,0,302.2857142857143,50.38095238095238,86.756,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0
9,1437,2,3,29,1,1,1,0,1,0,1,0,0,1,0,0,143.7,47.9,41.673,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0
42,4042,4,4,36,2,1,0,0,1,0,0,1,0,0,0,1,94.0,109.24324324324324,145.512,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0
9,3832,1,4,64,1,1,0,0,0,1,0,1,0,1,0,0,383.2,58.95384615384615,245.248,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0
24,3660,2,4,28,1,1,0,0,1,0,0,1,0,0,1,0,146.4,126.20689655172414,102.48,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
18,1553,4,3,44,1,1,1,0,1,0,1,0,0,0,1,0,81.73684210526316,34.51111111111111,68.332,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
15,1444,4,1,23,1,1,0,1,0,0,1,0,0,0,1,0,90.25,60.166666666666664,33.212,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
9,1980,2,2,19,2,1,1,1,0,0,1,0,0,1,0,0,198.0,99.0,37.62,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0
24,1355,3,4,25,1,1,1,0,1,0,1,0,0,0,1,0,54.2,52.11538461538461,33.875,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0
12,1393,4,4,47,3,2,0,0,1,0,1,0,0,1,0,0,107.15384615384616,29.020833333333332,65.471,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0
24,1376,4,1,28,1,1,0,0,1,0,1,0,0,0,1,0,55.04,47.44827586206897,38.528,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
60,15653,2,4,21,2,1,0,1,0,0,0,0,1,0,0,1,256.60655737704917,711.5,328.713,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0
12,1493,4,3,34,1,2,0,0,1,0,1,0,0,1,0,0,114.84615384615384,42.65714285714286,50.762,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
42,4370,3,2,26,2,2,1,0,1,0,0,1,0,0,0,1,101.62790697674419,161.85185185185185,113.62,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0
18,750,4,1,27,1,1,1,0,1,0,1,0,0,0,1,0,39.473684210526315,26.785714285714285,20.25,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0
15,1308,4,4,38,2,1,0,0,1,0,1,0,0,0,1,0,81.75,33.53846153846154,49.704,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0
15,4623,3,2,40,1,1,1,0,1,0,0,1,0,0,1,0,288.9375,112.7560975609756,184.92,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0
24,1851,4,2,33,2,1,0,0,1,0,1,0,0,0,1,0,74.04,54.44117647058823,61.083,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0
18,1880,4,1,32,2,1,0,0,1,0,1,0,0,0,1,0,98.94736842105263,56.96969696969697,60.16,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0
36,7980,4,4,27,2,1,1,0,1,0,0,0,1,0,0,1,215.67567567567568,285.0,215.46,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0
30,4583,2,2,32,2,1,0,0,1,0,0,1,0,0,0,1,147.83870967741936,138.87878787878788,146.656,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
12,1386,2,2,26,1,1,1,0,1,0,1,0,0,1,0,0,106.61538461538461,51.333333333333336,36.036,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
24,947,4,3,38,1,2,1,0,1,0,1,0,0,0,1,0,37.88,24.28205128205128,35.986,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0
12,684,4,4,40,1,2,1,0,1,0,1,0,0,1,0,0,52.61538461538461,16.682926829268293,27.36,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0
48,7476,4,1,50,1,1,0,0,1,0,0,0,1,0,0,1,152.57142857142858,146.58823529411765,373.8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0
12,1922,4,2,37,1,1,1,0,1,0,1,0,0,1,0,0,147.84615384615384,50.578947368421055,71.114,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0
24,2303,4,1,45,1,1,1,0,1,0,1,0,0,0,1,0,92.12,50.06521739130435,103.635,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
36,8086,2,4,42,4,1,1,0,1,0,0,0,1,0,0,1,218.54054054054055,188.04651162790697,339.612,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0
24,2346,4,3,35,2,1,0,0,1,0,1,0,0,0,1,0,93.84,65.16666666666667,82.11,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0
14,3973,1,4,22,1,1,0,1,0,0,0,1,0,0,1,0,264.8666666666667,172.7391304347826,87.406,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0
12,888,4,4,41,1,2,1,0,1,0,1,0,0,1,0,0,68.3076923076923,21.142857142857142,36.408,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
48,10222,4,3,37,1,1,0,0,1,0,0,0,1,0,0,1,208.6122448979592,269.0,378.214,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0
30,4221,2,1,28,2,1,0,0,1,0,0,1,0,0,0,1,136.16129032258064,145.55172413793105,118.188,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
18,6361,2,1,41,1,1,0,0,1,0,0,0,1,0,1,0,334.7894736842105,151.45238095238096,260.801,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0
12,1297,3,4,23,1,1,0,1,0,0,1,0,0,1,0,0,99.76923076923077,54.041666666666664,29.831,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0
12,900,4,2,23,1,1,1,1,0,0,1,0,0,1,0,0,69.23076923076923,37.5,20.7,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
21,2241,4,2,50,2,1,0,0,1,0,1,0,0,0,1,0,101.86363636363636,43.94117647058823,112.05,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
